flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
fi_64111,220,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64131,220,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6421,220,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6512,221,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_673,222,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_65119,223,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_64112,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64113,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64114,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64115,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64116,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64117,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64118,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64119,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64132,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6422,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_66011,224,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6511,225,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_66012,225,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_674,226,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_67512,227,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_64121,228,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64129,228,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64133,228,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_66023,228,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6522,229,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_66024,229,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_67512,230,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_67522,230,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_67532,230,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6513,231,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_69111,231,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_86311,231,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_671,232,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_672,232,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_679,232,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_63392,232,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8534,232,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_855,236,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_855,970,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_8,237,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_93,241,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_92,242,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_841,245,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_680,246,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_841,247,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_54,249,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_53,250,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_54,251,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_71311,253,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71312,253,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_7131,254,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_71333,255,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_7132,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71331,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71332,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71334,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71335,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71336,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_71337,256,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_714,257,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_715,258,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_71,260,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_8313,263,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83141,263,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_88742,263,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8315,263,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_8316,263,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8713,263,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_92919,263,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_844,264,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_859,264,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8399,264,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_733,266,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_83129,268,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_611,269,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_612,270,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_621,270,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_622,271,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_623,271,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_624,271,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_625,271,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7211,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_731,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7321,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7323,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7324,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7325,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7326,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7327,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7329,272,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_821,275,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_822,276,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_8311,277,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_836,278,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83700,278,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_81,279,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_832,280,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_834,280,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_943,282,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_861,283,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_862,283,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_835,283,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_882,283,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8341,283,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_6912,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_692,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_7212,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_722,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83811,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83813,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83814,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83815,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83819,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8382,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83911,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_83919,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8395,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8399,284,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_851,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_852,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8531,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8532,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8533,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8534,284,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_855,284,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_8591,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8592,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8593,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8594,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8595,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8597,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8599,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_69112,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_86312,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8632,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8633,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8634,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8635,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_873,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_891,284,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_7211,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_731,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7321,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7323,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7324,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7325,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7326,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7327,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7329,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_611,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_612,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_621,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_622,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_623,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_624,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_625,285,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_96,287,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_961,288,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_969,289,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_9111,291,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_91210,292,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_91240,293,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_91199,294,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fec_D1,310,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_71200,500,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_67190,858,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_65320,862,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_6512,863,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_6522,865,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_6513,868,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_71337,871,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_855,871,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_7,887,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_7,888,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_844,889,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_8315,890,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_83960,891,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_733,892,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_73220,894,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_961,894,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_8432,894,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_8433,894,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_92,895,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_93,896,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_964,897,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_965,897,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_966,897,bonsai_v2_0,eb02,ambiguous many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_969,897,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_99,900,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_66022,951,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_6521,951,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_6531,952,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_66032,952,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_6511,953,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_66012,953,bonsai_v2_0,eb02,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_63,956,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_64,956,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_65,956,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_66,956,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_631,957,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_632,957,bonsai_v2_0,eb02,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
fi_71630,960,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_71620,961,bonsai_v2_0,eb02,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
fi_71311,972,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_71311,973,bonsai_v2_0,eb02,ambiguous one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_71333,974,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_71333,975,bonsai_v2_0,eb02,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
